adress,rating,nbreviews,latitude,longitude,distance
"17 rue de la Huchette, 75005 Paris, France",3.5,214,48.8529237,2.336951,1889.7877362162264
"Rue de la Briqueterie & Rue Raymond Losserand, Paris, France",4.5,5,48.8281507,2.2975585,5476.180452211405
"6 rue du Sabot, 75006 Paris, France",4.5,675,48.8527785,2.3226263,2184.200534322957
"15 rue Montmartre, 75001 Paris, France",4.5,183,48.8643348,2.3362638,624.6990756734614
"Place du Marche St Honore, Paris, France",4,135,48.8669272,2.3321259,499.0133288648948
"7 rue du Conservatoire | Hotel de Nell, 75009 Paris, France (Formerly La Régalade Conservatoire)",4.5,926,48.8732577,2.3380772,376.69586145242124
"1 rue des Francs Bourgeois, 75004 Paris, France",4.5,96,48.8565367,2.355148,1983.7685139102955
"92 rue du Faubourg Poissonniere, 75010 Paris, France",4.5,380,48.8778824,2.3405261,918.1530211171222
"144 rue de la Pompe, 75116 Paris, France",4.5,29,48.8689401,2.2733432,4672.7466467036365
"77 rue Raymond Losserand, 75014 Paris, France",4,35,48.83385,2.3094023,4497.238126317601
"21 rue Mademoiselle, 75015 Paris, France",4.5,294,48.8436969,2.2863827,4725.437081604426
"15 B boulevard Victor, 75015 Paris, France",3,77,48.8350276,2.2742482,6022.848725966806
"77 rue Saint Dominique, 75007 Paris, France",4,167,48.8596901,2.299982,2951.2689516152027
"Avenue Georges 5, Paris, France",3.5,97,48.8682362,2.2926012,3268.3004264118586
"20 rue Bachelet, 75018 Paris, France",4.5,631,48.8888965,2.3361504,2111.730032192724
"39 avenue Marceau | 75116 Paris, 75116 Paris, France",3.5,248,48.8684985,2.289843,3468.270480930112
"71 rue Saint Jacques, 75005 Paris, France",4.5,540,48.8498751,2.3366282,2229.0895052127476
"21 rue Viala, 75015 Paris, France",4.5,258,48.850041,2.281272,4651.052373036595
"271 avenue Daumesnil, 75012 Paris, France",3,84,48.8361498,2.3969422,5761.713394200898
"41 rue Coquilliere, 75001 Paris, France",4,199,48.8644053,2.3318064,729.4622576399199
"20 avenue de New York | Palais de Tokyo, 75116 Paris, France",4,1827,48.8633417,2.2871578,3733.578625428856
"41 rue de Lille, 75007 Paris, France",4.5,849,48.858795,2.3195431,1788.928570526063
"30 avenue de la Porte de Choisy | 75013, 75013 Paris, France",4.5,47,48.8193827,2.356749,5798.293689010086
"1 rue Benjamin Franklin | 75016, 75116 Paris, France",3,121,48.8589889,2.275991,4640.228185588133
"6 avenue Parmentier, 75011 Paris, France",4,86,48.8591802,2.3712512,2761.3821262241313
"63 rue de Turbigo, 75003 Paris, France",4.5,160,48.8658949,2.348697,951.7284089762136
"53 avenue du Dr Arnold Netter, 75012 Paris, France",4,118,48.844297,2.3965783,5194.199453897179
"73 rue des Archives | 75003, 75003 Paris, France",4.5,191,48.8627814,2.3511676,1292.9521322426901
"74 boulevard de Strasbourg | Metro Gare de l'Est, 75010 Paris, France",4.5,435,48.8756382,2.3494603,1098.6223603781316
"17 rue Claude Tillier, 75012 Paris, France",4.5,274,48.8482753,2.3792054,3902.4611894784584
"Paris Charles de Gaulle Airport, 93290 Tremblay-En-France, France",2.5,417,49.0067387,2.5306953,20764.757119620088
"2 rue Lepic, 75018 Paris, France",4,108,48.88402,2.3243626,1828.0743967321926
"50 rue Broca, 75005 Paris, France",4.5,175,48.8376693,2.3471165,3658.386905352835
"253 avenue Daumesnil, 75012 Paris, France",4,199,48.8374843,2.3932768,5461.9118113199165
"237 boulevard Saint Germain, 75007 Paris, France",3.5,157,48.8609955,2.3117722,2108.8412376743554
"27 boulevard des Italiens, 75002 Paris, France",3,353,48.870975,2.3266369,782.3618842977905
"35 boulevard Haussmann | 75009, 75009 Paris, France",4,845,48.8731534,2.3216504,1193.6734257422263
"3 rue de Turbigo, 75001 Paris, France",3.5,457,48.8635462,2.3383917,713.7554868995334
"77 rue Galande, 75005 Paris, France",4.5,363,48.8520447,2.33774,1987.8062758756228
"3 Place de la Contrescarpe, 75005 Paris, France",3.5,231,48.8446439,2.340567,2821.0589711206253
"4 rue Tardieu, 75018 Paris, France",4,116,48.8842436,2.3333466,1617.8141486489249
"29 rue de l Annonciation, 75016 Paris, France",4.5,435,48.8568356,2.2701449,5117.131691800078
"59 boulevard Saint Jacques, 75014 Paris, France",4,239,48.832857,2.3272631,4184.808357216201
"81 Boulevard Gouvion-Saint-Cyr | Le Méridien Etoile, 75017 Paris, France",4,218,48.879442,2.2762673,4581.222471435868
"5 rue Sedaine, 75011 Paris, France",4,412,48.8556991,2.3624736,2431.97998671494
"108 rue Lepic, 75018 Paris, France",4.5,1027,48.88679,2.3294268,1960.557874847861
"24 rue Saint Lazare, 75009 Paris, France",5,186,48.8768726,2.3282278,1014.7733505632598
"13 rue du Faubourg Montmartre, 75009 Paris, France",4,382,48.8723549,2.3339596,360.57626730638935
"19 rue Tronchet | 75008, 75008 Paris, France",3,140,48.8723652,2.3171932,1489.246307735563
"56 boulevard du Montparnasse, 75015 Paris, France",3.5,48,48.8441738,2.3130457,3364.605711132053
"10 avenue des Champs Elysees, 75008 Paris, France",4,87,48.8679507,2.3065106,2256.2211299066576
"27 rue de l Abbe Gregoire, 75006 Paris, France",4.5,132,48.8480607,2.3164429,2866.2941398245625
"30 rue de Longchamp, 75116 Paris, France",5,2667,48.8651604,2.2814616,4112.016552697801
"10 B rue Servandoni, 75006 Paris, France",4.5,41,48.8500388,2.3258395,2361.8640244920666
"41 rue Ste Croix de la Bretonnerie, 75004 Paris, France",4,264,48.8588401,2.3452916,1366.2522690317892
"6 rue Stanislas | 75006, 75006 Paris, France",3.5,15,48.8441885,2.3196738,3135.553526338622
"31 rue Pelleport, 75020 Paris, France",4,151,48.8636394,2.3950965,4291.1363081641875
"32 avenue Carnot, 75017 Paris, France",3.5,79,48.8771173,2.2838181,3986.2191793911834
"61 rue de Rome, 75008 Paris, France",3.5,31,48.8798411,2.3127248,2103.481079369549
"18 rue Amelie | Metro la Tour-Maubourg Line 8, 75007 Paris, France",4.5,594,48.8585181,2.3042278,2725.510149515147
"22 rue des Saints-Peres, 75007 Paris, France",4.5,78,48.856137,2.32257,1869.6155304878628
"23 rue des Saints Peres, 75006 Paris, France",4,29,48.8566276,2.3233938,1790.468397041778
"Rue de l'Arcade, 75008 Paris, France",4.5,111,48.8729552,2.3241454,1013.6071765535702
"2 Place Sainte Opportune, 75001 Paris, France",4,86,48.8594295,2.3472117,1376.6670579003721
"34 rue de Bourgogne, 75007 Paris, France",4,81,48.8577727,2.3087244,2483.2286243250196
"62 rue Monsieur le Prince, 75006 Paris, France",4.5,88,48.8479545,2.3319761,2472.1000017301158
"22 Rue Ripp, 75007 Paris, France",4,36,48.8592612,2.2916078,3540.121737388494
"178 rue du Faubourg Saint Denis, 75010 Paris, France",4,405,48.8804587,2.349046,1456.9505766867599
"35 rue des Abbesses, 75018 Paris, France",3.5,280,48.8849977,2.3281632,1802.6365935164636
"14 rue Bachaumont, 75002 Paris, France",4,658,48.8661805,2.3366705,417.48727321350947
"21 rue Mederic, 75017 Paris, France",4.5,82,48.8811113,2.2951991,3315.0510059502562
"12 Monsieur le Prince 75006, 75006 Paris, France",4,333,48.8507067,2.3307609,2187.7229701572096
"1 rue de la Gaite, 75014 Paris, France",3.5,139,48.840874,2.3247405,3355.9830401592803
"81 rue Lecourbe, 75015 Paris, France",4,149,48.8431085,2.2960481,4237.5190908352
"13 rue Guisarde, 75006 Paris, France",4.5,1036,48.8518301,2.3256845,2180.9322641871713
"32 rue Saint Paul, 75004 Paris, France",4,267,48.8539917,2.3536099,2138.9409136947615
"8 rue de Nevers, 75006 Paris, France",4,99,48.8560202,2.3309805,1611.2098046479769
"16 rue du Parc Royal, 75003 Paris, France",3,213,48.8590429,2.353901,1718.3057713495764
"16 avenue de Friedland, 75008 Paris, France",3.5,175,48.8746483,2.2923106,3325.8440077106593
"128 rue de Paris, 60000 Beauvais, France",4.5,288,49.4185369,2.0869398,63661.88483100392
"18 rue du Bac | Musée d'Orsay, 75007 Paris, France",4,696,48.8591545,2.3186348,1810.8365272330334
"68 rue la Fayette, 75009 Paris, France",3.5,201,48.8757654,2.3352436,665.9418161883041
"11 rue d Armaille, 75017 Paris, France",4.5,149,48.877649,2.2829592,4059.8607223952963
"46 rue Pasquier, 75008 Paris, France",3.5,107,48.8750188,2.3151895,1707.6247662411395
"32 rue des Carmes, 75005 Paris, France",4.5,48,48.8482552,2.3382303,2409.9555552417864
"10th 56 rue du Faubourg Saint Denis, 75010 Paris, France",4.5,294,48.8723454,2.3455296,665.5072465486392
"3 rue Etienne Marcel, 75001 Paris, France",4.5,319,48.8633694,2.3416323,796.7273165162877
"4 rue de l Echelle, 75001 Paris, France",4,246,48.8634002,2.3341633,758.295167570544
"81 rue de Bagnolet, 75020 Paris, France",4.5,148,48.858399,2.4005054,4803.751294655774
"Rue Interieure | Forecourt of the station Saint lazare, 75008 Paris, France",4,1794,48.8776174,2.3166628,1729.6321166186083
"Rue de la Gaite, Paris, France",4,14,48.8399132,2.3150012,3711.0940465153803
"17 boulevard Montmartre, 75002 Paris, France",2.5,137,48.8715845,2.3323049,403.9325720758987
"41 rue Guersant, 75017 Paris, France",4.5,125,48.8820015,2.2798228,4406.83000941615
"90 rue Saint Dominique, 75007 Paris, France",3,65,48.8595658,2.2970542,3154.993083617244
"12 Place D Italie, 75013 Paris, France",3,257,48.831349,2.345403,4330.3594878181875
"44 boulevard Saint Germain, 75005 Paris, France",4,538,48.8497853,2.3419984,2265.8800972513463
"12 rue Biot, 75017 Paris, France",4,285,48.8842606,2.3176501,2142.432082136979
"16 rue Charlemagne, 75004 Paris, France",4.5,503,48.8544082,2.3512887,2008.641730941346
"12 rue Perree, 75003 Paris, France",4,56,48.8647082,2.3528356,1281.212359634561
"75 avenue des Champs Elysees, 75008 Paris, France",4,4193,48.870896,2.302961,2507.500948319359
"41 rue Pierre Fontaine, 75009 Paris, France",4.5,727,48.8831018,2.3240294,1754.5630582252165
"13 quai des Grands Augustins, 75006 Paris, France",4,177,48.8539174,2.3348207,1787.7776070780294
"12 rue Monge, 75005 Paris, France",4.5,294,48.8490546,2.3408298,2334.960937494849
"36 rue des Boulangers, 75005 Paris, France",4.5,209,48.8462568,2.3437282,2673.851506865082
"40 rue Chapon, 75003 Paris, France",4,120,48.8639151,2.3458819,920.7025057282596
"47 rue de Laborde, 75008 Paris, France",4.5,741,48.8754515,2.3090588,2149.0193426263477
"5 rue des Petits Carreaux, 75002 Paris, France",3.5,137,48.8666174,2.3382537,374.84203750611965
"161 boulevard du Montparnasse, 75006 Paris, France",4.5,84,48.8403897,2.3262838,3379.357584705764
"63 rue de l Amiral Mouchez, 75013 Paris, France",4.5,53,48.8217637,2.3336694,5360.797600641641
"120 avenue des Champs Elysees, 75008 Paris, France",3.5,1135,48.8724743,2.2917083,3340.2282959563104
"65 rue du Mont Cenis, 75018 Paris, France",4,130,48.8913986,2.3347655,2395.21471888788
"11 rue Civiale, 75010 Paris, France",4.5,179,48.8726559,2.3664944,2163.1855109367916
"14 Rue du Bouquet de Longchamp, 75116 Paris, France",4.5,344,48.8658172,2.2820811,4058.204386353567
"79 avenue Bosquet, 75007 Paris, France",4.5,478,48.8554113,2.2966513,3377.229042165942
"31 rue Guillaume Tell, 75017 Paris, France",4.5,345,48.8848969,2.2863998,4072.111649204416
"75 B rue Monge, 75005 Paris, France",3.5,71,48.843126,2.3436574,3016.2302695573094
"125 boulevard Bessieres, 75017 Paris, France",3.5,79,48.8943683,2.3055153,3572.62166857926
"61 avenue de la Motte Picquet, 75015 Paris, France",5,8,48.8494926,2.2901603,4123.906850823642
"69 boulevard Voltaire, 75011 Paris, France",4,5,48.8615421,2.365557,2272.912634936984
"26 rue de Monttessuy, 75007 Paris, France",4,206,48.8593973,2.2890807,3710.022920878655
"7 rue Mademoiselle, 75015 Paris, France",4.5,580,48.8436856,2.2853068,4788.39221815262
"79 rue de Varenne, 75007 Paris, France",4,101,48.8558596,2.3068607,2715.366700151509
"9 rue du Nil, 75002 Paris, France",4,491,48.8676635,2.3390016,282.80464327172905
"74 avenue de France, 75013 Paris, France",2.5,186,48.8281553,2.3705942,5247.024207578194
"10 rue de la Victoire, 75009 Paris, France",4,302,48.875139,2.3313646,721.0663233870353
"6 boulevard des Invalides, 75007 Paris, France",3.5,44,48.8541998,2.3054708,2906.2515404184746
"15 rue de Babylone, 75007 Paris, France",3.5,243,48.8516035,2.3143197,2636.641210895425
"13 rue du Bac, 75007 Paris, France",3.5,92,48.8586293,2.3199923,1778.2938631789398
"5 rue Michel Chasles, 75012 Paris, France",4,531,48.8464207,2.3649109,3306.4885393261798
"14 rue Francoeur | Quartier Montmartre, 75018 Paris, France",4.5,417,48.8875611,2.3225175,2236.843949594446
"4 rue Rampon, 75011 Paris, France",3.5,162,48.8660908,2.3582884,1599.2460635296973
"12 rue Jean du Bellay, 75004 Paris, France",4.5,149,48.8531724,2.3452196,1951.997420067388
"2 rue de l Echelle, 75001 Paris, France",4,314,48.8634585,2.3254766,1119.2821479745082
"24 quai du Louvre | 24 Quai du Louvre, 75001 Paris, France",4.5,305,48.8589994,2.3320979,1270.4363095300464
"34 quai D Austerlitz, 75013 Paris, France",3,138,48.8408399,2.3612101,3679.282625824466
"22 rue de la Gaite, 75014 Paris, France",4,258,48.839547,2.323327,3526.6016253508205
"130 boulevard de Belleville, 75020 Paris, France",3,57,48.8719537,2.368778,2319.7620628212194
"5 rue Froment, 75011 Paris, France",4.5,431,48.8566899,2.3643184,2468.837852362085
"26 avenue Daumesnil | 75012, 75012 Paris, France",4.5,19,48.8479775,2.3648281,3167.5860923104146
"48 avenue de New York | ., 75116 Paris, France",4.5,475,48.8626158,2.2848552,3914.850092982402
"22 rue des Ecouffes, 75004 Paris, France",4,807,48.8570926,2.3502954,1717.4853897560147
"33 rue de Constantinople, 75008 Paris, France",4.5,296,48.8805312,2.3096915,2333.1453730210733
"7 rue Cadet, 75009 Paris, France",4.5,619,48.8747794,2.3339597,590.5812083864607
"19 rue Ste Croix de la Bretonnerie, 75004 Paris, France",4,1269,48.8580608,2.3473024,1511.0053251670286
"4 boulevard de Grenelle, 75015 Paris, France",2.5,258,48.8539953,2.2801459,4534.491809309544
"1 rue Volney, 75002 Paris, France",4,16,48.8691597,2.3207932,1203.8720699262387
"7 rue d Edimbourg, 75008 Paris, France",4.5,271,48.879343,2.3123366,2099.523954223026
"91 avenue de Wagram, 75017 Paris, France",3.5,39,48.881429,2.2916476,3569.6216205419664
"77 rue Dunois, 75013 Paris, France",4.5,3,48.8329547,2.3569233,4355.828496019494
"5 rue Lucien Sampaix, 75010 Paris, France",4.5,1251,48.8710445,2.3508853,1007.8554893402139
"72 avenue de la Republique, 38170 Seyssinet-Pariset, France",4,43,45.1798957,5.68813,482453.3860573266
"28 rue Henry Monnier, 75009 Paris, France",4,464,48.8804566,2.3376952,1172.3597810756999
"8 rue Beaugrenelle, 75015 Paris, France",4,204,48.8476398,2.2764168,5090.973207047356
"55 rue des Archives, 75003 Paris, France",4.5,1187,48.8614325,2.3495552,1305.9203192856799
"20 rue de l ouest, 75014 Paris, France",4.5,161,48.8371132,2.312637,4066.812455045472
"7 rue Simon le Franc, 75004 Paris, France",3,114,48.8600428,2.3449839,1236.5083396972605
"51 Rue des Ecoles, 75005 Paris, France",4.5,683,48.8499181,2.3343899,2233.4628055836083
"17 rue du 8 Mai 1945, 75010 Paris, France",3,100,48.8762627,2.3478908,1052.4489406728685
"7 rue de la Harpe | 75005, 75005 Paris, France",4.5,369,48.8528246,2.3360208,1902.7079539915821
"30 rue Saint Sauveur, 75002 Paris, France",4.5,344,48.8663317,2.3388923,417.2921883518136
"7 rue Chauveau Lagarde, 75008 Paris, France",4.5,147,48.8713546,2.314536,1666.2123592545438
"rue du Faubourg Saint Denis, 75010 Paris, France",4.5,814,48.8771624,2.3474714,1100.8333330628125
"31 rue Lepic, 75018 Paris, France",4,411,48.8857682,2.3257385,1951.991402356558
"13 rue de Medicis | Numero de la Suite, Intersection, Place, 75006 Paris, France",4.5,718,48.8483359,2.3312808,2438.7462117074488
"15 rue d Enghien, 75010 Paris, France",4.5,36,48.8717169,2.3431207,476.1822392046731
"28 boulevard Beaumarchais, 75011 Paris, France",4.5,67,48.8559721,2.3599757,2275.416412810453
"38 avenue de Friedland, 75008 Paris, France",4,73,48.8742698,2.2894538,3526.2995834543117
"11 rue du Chevalier de Saint George, 75008 Paris, France",4.5,453,48.8688121,2.3161654,1544.3082291398077
"18 rue Mouffetard, 75005 Paris, France",4,75,48.84434,2.3404619,2854.073795403757
"30 rue des 5 Diamants, 75013 Paris, France",4,1105,48.8288121,2.3418126,4583.156360993675
"109 rue du Faubourg Poissonniere, 75009 Paris, France",4,319,48.8776303,2.3401972,884.9069146698639
"1 boulevard Saint Jacques, 75014 Paris, France",4,147,48.8314565,2.3323316,4291.618789013824
"34 rue Etienne Marcel, 75002 Paris, France",4,17,48.8649389,2.3366245,555.3286179860783
"74 rue des Archives | Dans le Marais, proche du Centre Pompidou, du Musée Picasso et du Musée de la Chasse et de la Nature, 75003 Paris, France",4.5,525,48.8622812,2.3510971,1323.8593230648764
"48 rue Linois, 75015 Paris, France",3,69,48.8468592,2.2761269,5152.183739824946
"238 rue de la Convention, 75015 Paris, France",4,101,48.8358128,2.291849,5039.625321582341
"8 Place du 18 Juin 1940 | Au croisement de la rue de Rennes, 75006 Paris, France",4,128,48.8476309,2.3185707,2828.682757242196
"13 rue Saint Hippolyte, 75013 Paris, France",4.5,448,48.835988,2.3383124,3773.713456804779
"80 rue de Charonne, 75011 Paris, France",4,464,48.8535771,2.3720972,3132.7213596148417
"39 avenue des Champs Elysees, 75008 Paris, France",3.5,2009,48.8699568,2.2970803,2935.2875892945085
"49 rue Laugier, 75017 Paris, France",4.5,118,48.8825719,2.2850848,4063.538825415512
"25 avenue Paul Doumer | 25 Avenue Paul Doumer, 75016, Paris, Île-de-France, 75116 Paris, France",3.5,34,48.8609007,2.2838652,4028.9636881705355
"12 rue Jean du Bellay, 75004 Paris, France",4.5,102,48.8531724,2.3452196,1951.997420067388
"86 avenue Kleber, 75116 Paris, France",4,50,48.8666693,2.2807498,4145.614723610661
"78 rue d_Auteuil, 75016 Paris, France (Formerly Brasserie Auteuil)",3,1186,48.8483317,2.2511142,6740.496402223054
"187 rue du Faubourg Saint Martin, 75010 Paris, France",4,142,48.8793266,2.3539497,1610.2291319747912
"9 rue des Precheurs | 14 Rue Pierre Lescot, 75001 Paris, France",4.5,355,48.8623308,2.3396359,862.0934500030662
"13 rue de la Pierre Levee, 75011 Paris, France (Formerly BLUE VALENTINE)",4.5,299,48.8674288,2.3614865,1796.9248437934978
"151 B rue Cardinet | 151 Bis rue Cardinet, 75017 Paris, France",4.5,709,48.8905034,2.3082514,3118.405811126707
"12 avenue des Ternes, 75017 Paris, France",3.5,265,48.8785577,2.2868598,3805.7499519739063
"2 rue de l Amiral Coligny, 75001 Paris, France",4.5,7,48.8591997,2.3315125,1262.6541349753877
"29 rue Surcouf, 75007 Paris, France",4.5,770,48.8602778,2.3009685,2859.6686359476334
"14 rue Bochart de Saron | Pas de Reservations, 75009 Paris, France",4,40,48.8810061,2.3339801,1255.3844044196821
"1 rue Daunou, 75002 Paris, France",3.5,168,48.8690757,2.3236989,992.817581889267
"181 avenue Jean Jaures | Near Cite de Sciences, 75019 Paris, France",4.5,214,48.8909343,2.3677552,3232.5578789278707
